,cik_str,ticker,Company
10341,823277,CHSCN,Chs Inc
10342,823277,CHSCO,Chs Inc
10343,1824185,HHLA-UN,Hh&L Acquisition Co.
10344,1824185,HHLA-WT,Hh&L Acquisition Co.
10345,1474098,PEB-PG,Pebblebrook Hotel Trust
10346,1474098,PEB-PH,Pebblebrook Hotel Trust
10347,1844862,SLDPW,"Solid Power, Inc."
10348,1964021,NCNCW,Noco-Noco Inc.
10349,1855457,KORE-WT,"Kore Group Holdings, Inc."
10350,314808,VAL-WT,Valaris Ltd
10351,936528,WAFDP,Washington Federal Inc
10352,857855,UCBIO,United Community Banks Inc
10353,1790625,AGILW,"Agilethought, Inc."
10354,1854583,ASPAU,"Abri Spac I, Inc."
10355,1854583,ASPAW,"Abri Spac I, Inc."
10356,1101026,ZIVOW,"Zivo Bioscience, Inc."
10357,1870143,RCFA-UN,Rcf Acquisition Corp.
10358,1870143,RCFA-WT,Rcf Acquisition Corp.
10359,1834045,VWEWW,"Vintage Wine Estates, Inc."
10360,1509589,CIVII,"Civitas Resources, Inc."
10361,1509589,CIVIW,"Civitas Resources, Inc."
10362,1854526,BRQL,"Brooqly, Inc."
10363,1909417,SLNAW,Selina Hospitality Plc
10364,1630805,BWNB,"Babcock & Wilcox Enterprises, Inc."
10365,1630805,BW-PA,"Babcock & Wilcox Enterprises, Inc."
10366,1630805,BWSN,"Babcock & Wilcox Enterprises, Inc."
10367,1413159,TGH-PB,Textainer Group Holdings Ltd
10368,1411342,EFC-PA,Ellington Financial Inc.
10369,1411342,EFC-PB,Ellington Financial Inc.
10370,1411342,EFC-PC,Ellington Financial Inc.
10371,1812173,RBOT-WT,Vicarious Surgical Inc.
10372,1413159,TGH-PA,Textainer Group Holdings Ltd
10373,1855474,XPDBU,Power & Digital Infrastructure Acquisition Ii Corp.
10374,1855474,XPDBW,Power & Digital Infrastructure Acquisition Ii Corp.
10375,36104,USB-PQ,Us Bancorp De
10376,36104,USB-PR,Us Bancorp De
10377,1332174,IFXAF,Ishares S&P Gsci Commodity-Indexed Trust
10378,1332174,ISMCF,Ishares S&P Gsci Commodity-Indexed Trust
10379,28917,DDT,"Dillard'S, Inc."
10380,1735041,GTECW,Greenland Technologies Holding Corp.
10381,37996,F-PB,Ford Motor Co
10382,37996,F-PC,Ford Motor Co
10383,37996,F-PD,Ford Motor Co
10384,1400891,IHETW,"Iheartmedia, Inc."
10385,947263,TDBKF,Toronto Dominion Bank
10386,947263,TNTTF,Toronto Dominion Bank
10387,1000275,RYBPF,Royal Bank Of Canada
10388,947263,TDBCP,Toronto Dominion Bank
10389,1468091,VNLTF,Veon Ltd.
10390,895728,ENBHF,Enbridge Inc
10391,895728,EBGEF,Enbridge Inc
10392,895728,EBRGF,Enbridge Inc
10393,895728,EBRZF,Enbridge Inc
10394,895728,ENBFF,Enbridge Inc
10395,895728,ENBGF,Enbridge Inc
10396,895728,ENBRF,Enbridge Inc
10397,895728,ENNPF,Enbridge Inc
10398,895728,EBBGF,Enbridge Inc
10399,1853436,MPRAU,Mercato Partners Acquisition Corp
10400,1853436,MPRAW,Mercato Partners Acquisition Corp
10401,1308106,SEAL-PB,Seapeak Llc
10402,1308106,SEAL-PA,Seapeak Llc
10403,948320,LFMDP,"Lifemd, Inc."
10404,1579684,NWDVW,"Gannett Co., Inc."
10405,1760764,GMVWF,G Medical Innovations Holdings Ltd.
10406,936340,DTB,Dte Energy Co
10407,936340,DTG,Dte Energy Co
10408,36104,USB-PS,Us Bancorp De
10409,763901,BPOPM,"Popular, Inc."
10410,1815849,ATIPW,"Ati Physical Therapy, Inc."
10411,1721056,HSCT,Hoops Scouting Usa
10412,1610820,BCTXW,Briacell Therapeutics Corp.
10413,1467845,KUSA,"Kashin, Inc."
10414,1357878,RGPX,"Regenerex Pharma, Inc."
10415,1937441,AMBI-WT,Ambipar Emergency Response
10416,1843656,AMAOU,American Acquisition Opportunity Inc.
10417,1843656,AMAOW,American Acquisition Opportunity Inc.
10418,1518461,AMPGW,"Amplitech Group, Inc."
10419,1114446,AMUB,Ubs Ag
10420,1114446,AMTR,Ubs Ag
10421,1114446,AMNA,Ubs Ag
10422,1114446,AMND,Ubs Ag
10423,1882963,AIBBR,Aib Acquisition Corp
10424,1882963,AIBBU,Aib Acquisition Corp
10425,1903464,AIMAU,Aimfinity Investment Corp. I
10426,1903464,AIMAW,Aimfinity Investment Corp. I
10427,1903464,AIMBU,Aimfinity Investment Corp. I
10428,1267238,AIZN,"Assurant, Inc."
10429,1883962,ALORU,Alsp Orchid Acquisition Corp I
10430,1883962,ALORW,Alsp Orchid Acquisition Corp I
10431,6176,AP-WT,Ampco Pittsburgh Corp
10432,1861841,ARBEW,Arbe Robotics Ltd.
10433,1841675,ARBKL,Argo Blockchain Plc
10434,1648087,AREBW,American Rebel Holdings Inc
10435,1590715,ARECW,American Resources Corp
10436,1428205,ARR-PC,"Armour Residential Reit, Inc."
10437,1844981,APACU,Stonebridge Acquisition Corp.
10438,1844981,APACW,Stonebridge Acquisition Corp.
10439,1838337,APGB-UN,Apollo Strategic Growth Capital Ii
10440,1838337,APGB-WT,Apollo Strategic Growth Capital Ii
10441,1881741,AOGOU,Arogo Capital Acquisition Corp.
10442,1881741,AOGOW,Arogo Capital Acquisition Corp.
10443,1893219,ACABU,Atlantic Coastal Acquisition Corp. Ii
10444,1893219,ACABW,Atlantic Coastal Acquisition Corp. Ii
10445,1411494,AAM-PA,"Apollo Asset Management, Inc."
10446,1411494,AAM-PB,"Apollo Asset Management, Inc."
10447,1503290,ACP-PA,Abrdn Income Credit Strategies Fund
10448,1042046,AFGD,American Financial Group Inc
10449,1042046,AFGE,American Financial Group Inc
10450,1903870,AFRIW,Forafric Global Plc
10451,1042046,AFGB,American Financial Group Inc
10452,1769624,AGBAW,Agba Group Holding Ltd.
10453,1824884,ADOCR,Edoc Acquisition Corp.
10454,1824884,ADOCW,Edoc Acquisition Corp.
10455,1838672,ADTHW,"Adtheorent Holding Company, Inc."
10456,1823584,AENTW,Alliance Entertainment Holding Corp
10457,1039828,AEL-PA,American Equity Investment Life Holding Co
10458,1039828,AEL-PB,American Equity Investment Life Holding Co
10459,1789029,AEVA-WT,"Aeva Technologies, Inc."
10460,879911,AERGP,"Applied Energetics, Inc."
10461,1810140,POLSW,Polished.Com Inc.
10462,1163739,NBRWF,Nabors Industries Ltd
10463,1711570,URCWF,Uranium Royalty Corp.
10464,898174,RZC,Reinsurance Group Of America Inc
10465,1488813,CUBB,"Customers Bancorp, Inc."
10466,1829432,AAC-UN,Ares Acquisition Corp
10467,1829432,AAC-WT,Ares Acquisition Corp
10468,1823794,ARKOW,Arko Corp.
10469,1758699,TRSO,Transuite.Org Inc.
10470,1798562,TMCWW,Tmc The Metals Co Inc.
10471,1861449,BRDS-WT,"Bird Global, Inc."
10472,1847351,BRD-UN,Beard Energy Transition Acquisition Corp.
10473,1847351,BRD-WT,Beard Energy Transition Acquisition Corp.
10474,1774983,BROGW,Brooge Energy Ltd
10475,1545772,BPYPM,Brookfield Property Partners L.P.
10476,1545772,BPYPN,Brookfield Property Partners L.P.
10477,1545772,BPYPO,Brookfield Property Partners L.P.
10478,1114446,CEFD,Ubs Ag
10479,39263,CFR-PB,"Cullen/Frost Bankers, Inc."
10480,1828250,CCVI-UN,Churchill Capital Corp Vi
10481,1828250,CCVI-WT,Churchill Capital Corp Vi
10482,1800682,CANO-WT,"Cano Health, Inc."
10483,1299939,CADE-PA,Cadence Bank
10484,1878074,BWAQR,Blue World Acquisition Corp
10485,1878074,BWAQU,Blue World Acquisition Corp
10486,1878074,BWAQW,Blue World Acquisition Corp
10487,896493,AULT-PD,"Ault Alliance, Inc."
10488,1860805,ASTLW,Algoma Steel Group Inc.
10489,1527469,ATH-PB,Athene Holding Ltd
10490,1527469,ATH-PC,Athene Holding Ltd
10491,1527469,ATH-PD,Athene Holding Ltd
10492,1527469,ATH-PE,Athene Holding Ltd
10493,1889106,ATMCR,Alphatime Acquisition Corp
10494,1889106,ATMCU,Alphatime Acquisition Corp
10495,1889106,ATMCW,Alphatime Acquisition Corp
10496,1831270,BITE-UN,Bite Acquisition Corp.
10497,1831270,BITE-WT,Bite Acquisition Corp.
10498,1880441,BFAC-UN,Battery Future Acquisition Corp.
10499,1880441,BFAC-WT,Battery Future Acquisition Corp.
10500,1398805,BEEMW,Beam Global
10501,1114446,BDCX,Ubs Ag
10502,1114446,BDCZ,Ubs Ag
10503,1819574,BARK-WT,"Bark, Inc."
10504,760498,BANFP,Bancfirst Corp /Ok/
10505,1527166,CGABL,Carlyle Group Inc.
10506,1819989,CIFRW,Cipher Mining Inc.
10507,1862150,CINGW,Cingulate Inc.
10508,1476045,CLDT-PA,Chatham Lodging Trust
10509,1867443,CNGLU,Canna-Global Acquisition Corp
10510,1867443,CNGLW,Canna-Global Acquisition Corp
10511,927628,COF-PI,Capital One Financial Corp
10512,927628,COF-PJ,Capital One Financial Corp
10513,927628,COF-PK,Capital One Financial Corp
10514,927628,COF-PL,Capital One Financial Corp
10515,927628,COF-PN,Capital One Financial Corp
10516,1903392,CLRCR,Climaterock
10517,1903392,CLRCU,Climaterock
10518,1903392,CLRCW,Climaterock
10519,1829953,COOLU,Corner Growth Acquisition Corp.
10520,1829953,COOLW,Corner Growth Acquisition Corp.
10521,1823000,CONXU,Conx Corp.
10522,1823000,CONXW,Conx Corp.
10523,922247,CYTHW,"Cyclo Therapeutics, Inc."
10524,1856242,CXAC-UN,C5 Acquisition Corp
10525,1856242,CXAC-WT,C5 Acquisition Corp
10526,1776909,CURIW,Curiositystream Inc.
10527,1583771,CTRVP,"Hepion Pharmaceuticals, Inc."
10528,1834032,CSTA-UN,Constellation Acquisition Corp I
10529,1834032,CSTA-WT,Constellation Acquisition Corp I
10530,1889123,EMLDU,Ftac Emerald Acquisition Corp.
10531,1889123,EMLDW,Ftac Emerald Acquisition Corp.
10532,1855555,ENERR,Accretion Acquisition Corp.
10533,1855555,ENERU,Accretion Acquisition Corp.
10534,1855555,ENERW,Accretion Acquisition Corp.
10535,1869601,EMCGR,Embrace Change Acquisition Corp.
10536,1869601,EMCGU,Embrace Change Acquisition Corp.
10537,1869601,EMCGW,Embrace Change Acquisition Corp.
10538,826675,DX-PC,Dynex Capital Inc
10539,1809750,EDBLW,Edible Garden Ag Inc
10540,1828522,EFTRW,"Effector Therapeutics, Inc."
10541,1053092,DSLVF,Credit Suisse Ag
10542,1871745,DSAQ-UN,Direct Selling Acquisition Corp.
10543,1871745,DSAQW,Direct Selling Acquisition Corp.
10544,1880613,DRCTW,"Direct Digital Holdings, Inc."
10545,1114446,DJCB,Ubs Ag
10546,1915380,DMYY-UN,"Dmy Squared Technology Group, Inc."
10547,1915380,DMYY-WT,"Dmy Squared Technology Group, Inc."
10548,949039,DODRW,"Diamond Offshore Drilling, Inc."
10549,1830214,DNA-WT,"Ginkgo Bioworks Holdings, Inc."
10550,1053092,DGLDF,Credit Suisse Ag
10551,1838163,DHCAU,Dhc Acquisition Corp.
10552,1838163,DHCAW,Dhc Acquisition Corp.
10553,1668010,DBGIW,"Digital Brands Group, Inc."
10554,1913577,DECAU,Denali Capital Acquisition Corp.
10555,1913577,DECAW,Denali Capital Acquisition Corp.
10556,1836176,FATH-WT,Fathom Digital Manufacturing Corp
10557,915191,FAXRF,Fairfax Financial Holdings Ltd/ Can
10558,1114446,FBGX,Ubs Ag
10559,798941,FCNCO,First Citizens Bancshares Inc /De/
10560,798941,FCNCP,First Citizens Bancshares Inc /De/
10561,886128,FCELB,Fuelcell Energy Inc
10562,1114446,FEDL,Ubs Ag
10563,1867102,EVTL-WT,Vertical Aerospace Ltd.
10564,1805385,EVLVW,"Evolv Technologies Holdings, Inc."
10565,1800347,ETWO-WT,"E2Open Parent Holdings, Inc."
10566,1114446,ESUS,Ubs Ag
10567,1506307,EP-PC,"Kinder Morgan, Inc."
10568,1843762,EQRXW,"Eqrx, Inc."
10569,915191,FFHPF,Fairfax Financial Holdings Ltd/ Can
10570,862831,FIISO,Financial Institutions Inc
10571,1828937,FOA-WT,Finance Of America Companies Inc.
10572,1026214,FMCKK,Federal Home Loan Mortgage Corp
10573,1753706,FREEW,"Whole Earth Brands, Inc."
10574,1666175,FORFF,Fortis Inc.
10575,883569,FOSLL,"Fossil Group, Inc."
10576,1026214,FREJP,Federal Home Loan Mortgage Corp
10577,915191,FRFZF,Fairfax Financial Holdings Ltd/ Can
10578,1848731,GHBWF,Glass House Brands Inc.
10579,921671,GGT-PG,Gabelli Multimedia Trust Inc.
10580,1894630,GHIXU,"Gores Holdings Ix, Inc."
10581,1894630,GHIXW,"Gores Holdings Ix, Inc."
10582,1323468,GLP-PB,Global Partners Lp
10583,1053092,GLDI,Credit Suisse Ag
10584,1888734,GLLIR,Globalink Investment Inc.
10585,1888734,GLLIU,Globalink Investment Inc.
10586,1888734,GLLIW,Globalink Investment Inc.
10587,1866547,GMFIU,Aetherium Acquisition Corp
10588,1866547,GMFIW,Aetherium Acquisition Corp
10589,1805087,GLSHW,"Gelesis Holdings, Inc."
10590,1451448,GMBLP,"Esports Entertainment Group, Inc."
10591,1451448,GMBLW,"Esports Entertainment Group, Inc."
10592,1451448,GMBLZ,"Esports Entertainment Group, Inc."
10593,1855612,GRABW,Grab Holdings Ltd
10594,832489,GOVXW,"Geovax Labs, Inc."
10595,1804469,GFAIW,"Guardforce Ai Co., Ltd."
10596,1839608,GETR-WT,"Getaround, Inc"
10597,1845459,GFOR-UN,Graf Acquisition Corp. Iv
10598,1845459,GFOR-WT,Graf Acquisition Corp. Iv
10599,1876714,GFGDR,Growth For Good Acquisition Corp
10600,1876714,GFGDU,Growth For Good Acquisition Corp
10601,1876714,GFGDW,Growth For Good Acquisition Corp
10602,1260729,GDV-PK,Gabelli Dividend & Income Trust
10603,1894951,GBBKR,Global Blockchain Acquisition Corp.
10604,1894951,GBBKW,Global Blockchain Acquisition Corp.
10605,1799983,GB-WT,Global Blue Group Holding Ag
10606,1666175,FTRSF,Fortis Inc.
10607,1840161,FRXB-UN,Forest Road Acquisition Corp. Ii
10608,1840161,FRXB-WT,Forest Road Acquisition Corp. Ii
10609,915191,FXFHF,Fairfax Financial Holdings Ltd/ Can
10610,700564,FULTP,Fulton Financial Corp
10611,1649009,SYTAW,Siyata Mobile Inc.
10612,1894693,SVREW,Saverone 2014 Ltd.
10613,1875609,SWVLW,Swvl Holdings Corp
10614,1793497,SVIX,Vs Trust
10615,707388,STRRP,"Star Equity Holdings, Inc."
10616,1032208,SREA,Sempra
10617,1509470,SSSSL,Suro Capital Corp.
10618,1885336,SSTC,"Sensasure Technologies, Inc."
10619,1087711,STNDF,Santander Uk Plc
10620,1021096,TRKAW,"Troika Media Group, Inc."
10621,1879814,TLGYU,Tlgy Acquisition Corp
10622,1879814,TLGYW,Tlgy Acquisition Corp
10623,1712189,THWWW,Target Hospitality Corp.
10624,92230,TFC-PI,Truist Financial Corp
10625,92230,TFC-PO,Truist Financial Corp
10626,92230,TFC-PR,Truist Financial Corp
10627,1051512,TDS-PU,Telephone & Data Systems Inc /De/
10628,1051512,TDS-PV,Telephone & Data Systems Inc /De/
10629,1900679,TETEU,Technology & Telecommunication Acquisition Corp
10630,1900679,TETEW,Technology & Telecommunication Acquisition Corp
10631,1846750,TCOA-UN,Zalatoris Acquisition Corp.
10632,1846750,TCOA-WT,Zalatoris Acquisition Corp.
10633,1844417,UPTDU,Tradeup Acquisition Corp.
10634,1844417,UPTDW,Tradeup Acquisition Corp.
10635,1830188,UHGWW,"United Homes Group, Inc."
10636,884614,UGIC,Ugi Corp /Pa/
10637,1053092,UGLDF,Credit Suisse Ag
10638,1114446,UCIB,Ubs Ag
10639,100826,UEPCO,Union Electric Co
10640,1053092,UGAZF,Credit Suisse Ag
10641,910267,TTNPW,Titan Pharmaceuticals Inc
10642,1053092,TVIXF,Credit Suisse Ag
10643,1630472,TRTX-PC,"Tpg Re Finance Trust, Inc."
10644,1863006,VLN-WT,Valens Semiconductor Ltd.
10645,1892747,VMCAU,Valuence Merger Corp. I
10646,1892747,VMCAW,Valuence Merger Corp. I
10647,1104038,VRMEW,"Verifyme, Inc."
10648,1692819,VST-WTA,Vistra Corp.
10649,1053092,VIIXF,Credit Suisse Ag
10650,1053092,USOI,Credit Suisse Ag
10651,1053092,USLVF,Credit Suisse Ag
10652,1114446,USML,Ubs Ag
10653,1266806,VANIW,"Vivani Medical, Inc."
10654,1783398,UWMC-WT,Uwm Holdings Corp
10655,1793497,UVIX,Vs Trust
10656,1096275,WKSPW,Worksport Ltd
10657,946486,WINTW,Windtree Therapeutics Inc /De/
10658,1015328,WTFCP,Wintrust Financial Corp
10659,1114446,WUCT,Ubs Ag
10660,1866226,WTMAR,Welsbach Technology Metals Acquisition Corp.
10661,1866226,WTMAU,Welsbach Technology Metals Acquisition Corp.
10662,1527541,WHLRL,"Wheeler Real Estate Investment Trust, Inc."
10663,801337,WBS-PG,Webster Financial Corp
10664,1866501,WBX-WT,Wallbox N.V.
10665,929008,WCC-PA,Wesco International Inc
10666,1868419,WAVSU,Western Acquisition Ventures Corp.
10667,1868419,WAVSW,Western Acquisition Ventures Corp.
10668,1212545,WAL-PA,Western Alliance Bancorporation
10669,1855644,ZURAW,Zura Bio Ltd
10670,1841761,GROVW,"Grove Collaborative Holdings, Inc."
10671,1662972,BSTT,"Blackstone Real Estate Income Trust, Inc."
10672,1945422,OAKUR,Oak Woods Acquisition Corp
10673,1796949,HCBR,"Healthcare Business Resources, Inc."
10674,1832034,MHLGS,370 Markets Llc
10675,1918884,MTRC,Metaterra Corp.
10676,1832034,MKHVS,370 Markets Llc
10677,1973056,BOWNR,Bowen Acquisition Corp
10678,1832034,MSVYS,370 Markets Llc
10679,1431852,ODVWW,Osisko Development Corp.
10680,1009829,JAKP,Jakks Pacific Inc
10681,1852767,MRT-WT,"Marti Technologies, Inc."
10682,1469115,RDGH,Ridgedale Holdings Inc.
10683,1534525,XBIOW,"Xenetic Biosciences, Inc."
10684,791908,XOMAO,Xoma Corp
10685,791908,XOMAP,Xoma Corp
10686,1053092,ZIVZF,Credit Suisse Ag
10687,1814287,ABLLW,"Abacus Life, Inc."
10688,1840776,HGTPW,"Hagerty, Inc."
10689,1884082,PLSAY,Polestar Automotive Holding Uk Plc
10690,1442655,NGKSF,"Ngk Spark Plug Co., Ltd."
10691,1765651,PSPX,Pacific Sports Exchange Inc.
10692,1781629,ANKM,Ankam Inc.
10693,1853397,ZLSWW,Zalatoris Ii Acquisition Corp
10694,1973056,BOWNU,Bowen Acquisition Corp
10695,1838987,CSLRW,"Complete Solaria, Inc."
10696,1858681,APOS,"Apollo Global Management, Inc."
10697,1372920,NWOEF,New Oriental Education & Technology Group Inc.
10698,1552198,WHFCL,"Whitehorse Finance, Inc."
10699,1853397,ZLSWU,Zalatoris Ii Acquisition Corp
10700,1446705,NTTDF,Ntt Data Corp
10701,1931055,MDNC,Medinotec Inc.
10702,1389207,GFSAY,Gafisa S.A.
10703,1865697,GGAWF,Genesis Growth Tech Acquisition Corp.
10704,1512673,BSQKZ,"Block, Inc."
10705,1958217,LZM-WT,Lifezone Metals Ltd
10706,1826667,TLSIW,"Trisalus Life Sciences, Inc."
10707,1851230,CRWWF,Crescera Capital Acquisition Corp.
10708,862831,FIISP,Financial Institutions Inc
10709,1887912,WLSS,Welsis Corp.
10710,1087711,SNTUF,Santander Uk Plc
10711,886744,GERNW,Geron Corp
10712,1934945,TBMCR,Trailblazer Merger Corp I
10713,1893657,RLEA,Rubber Leaf Inc
10714,1865697,GGAUF,Genesis Growth Tech Acquisition Corp.
10715,1560293,TNONW,"Tenon Medical, Inc."
10716,1823882,MIMWW,Airspan Networks Holdings Inc.
10717,1733861,RTEZ,Rest Ez Inc.
10718,1851230,CREUF,Crescera Capital Acquisition Corp.
10719,1843862,EOCWF,Elliott Opportunity Ii Corp.
10720,1945422,OAKUW,Oak Woods Acquisition Corp
10721,1698538,STSR,"Strategic Student & Senior Housing Trust, Inc."
10722,874710,AHPIQ,Allied Healthcare Products Inc
10723,1490349,PFXNZ,Phenixfin Corp
10724,1853580,PFTAU,Portage Fintech Acquisition Corp.
10725,1853580,PFTAW,Portage Fintech Acquisition Corp.
10726,1512922,PETVW,"Petvivo Holdings, Inc."
10727,1842356,PETWW,Wag! Group Co.
10728,1114446,PFFL,Ubs Ag
10729,1259429,OXSQZ,Oxford Square Capital Corp.
10730,1259429,OXSQG,Oxford Square Capital Corp.
10731,1852973,OXUSU,Oxus Acquisition Corp.
10732,1852973,OXUSW,Oxus Acquisition Corp.
10733,1102112,PACWP,Pacwest Bancorp
10734,1624326,PAVMZ,Pavmed Inc.
10735,1876431,PRENW,Prenetics Global Ltd
10736,911421,PRE-PJ,Partnerre Ltd
10737,1821606,PMGMU,Priveterra Acquisition Corp. Ii
10738,1821606,PMGMW,Priveterra Acquisition Corp. Ii
10739,1834645,PKBOW,"Peak Bio, Inc."
10740,1833835,PSFE-WT,Paysafe Ltd
10741,1287032,PSEC-PA,Prospect Capital Corp
10742,1821329,PRPC-UN,Cc Neuberger Principal Holdings Iii
10743,1821329,PRPC-WT,Cc Neuberger Principal Holdings Iii
10744,1022899,PTIXW,"Protagenic Therapeutics, Inc.New"
10745,1532619,PW-PA,Power Reit
10746,1945422,OAKUU,Oak Woods Acquisition Corp
10747,1820175,OCAXU,Oca Acquisition Corp.
10748,1820175,OCAXW,Oca Acquisition Corp.
10749,910073,NYCB-PU,New York Community Bancorp Inc
10750,1527352,NXLIW,"Nexalin Technology, Inc."
10751,1468929,NXGLW,"Nexgel, Inc."
10752,707179,ONBPO,Old National Bancorp /In/
10753,707179,ONBPP,Old National Bancorp /In/
10754,1825024,OPAD-WT,Offerpad Solutions Inc.
10755,1866816,OLITU,Omnilit Acquisition Corp.
10756,1866816,OLITW,Omnilit Acquisition Corp.
10757,1865631,NNAVW,Nextnav Inc.
10758,13372,NSARO,Nstar Electric Co
10759,13372,NSARP,Nstar Electric Co
10760,1875091,NRSNW,Neurosense Therapeutics Ltd.
10761,1858028,NOVVR,Nova Vision Acquisition Corp
10762,1858028,NOVVU,Nova Vision Acquisition Corp
10763,1858028,NOVVW,Nova Vision Acquisition Corp
10764,1812727,RELIW,"Reliance Global Group, Inc."
10765,1810560,REVBW,"Revelation Biosciences, Inc."
10766,1874218,RCACW,Revelstone Capital Acquisition Corp.
10767,1697851,REKRW,"Rekor Systems, Inc."
10768,1324948,RBCP,Rbc Bearings Inc
10769,1114446,QULL,Ubs Ag
10770,1816431,QSIAW,Quantum-Si Inc
10771,1860484,RACYU,Relativity Acquisition Corp
10772,1860484,RACYW,Relativity Acquisition Corp
10773,1830795,QFTAW,Quantum Fintech Acquisition Corp
10774,1464790,RILYG,"B. Riley Financial, Inc."
10775,1464790,RILYK,"B. Riley Financial, Inc."
10776,1464790,RILYL,"B. Riley Financial, Inc."
10777,1464790,RILYM,"B. Riley Financial, Inc."
10778,1464790,RILYN,"B. Riley Financial, Inc."
10779,1464790,RILYO,"B. Riley Financial, Inc."
10780,1464790,RILYP,"B. Riley Financial, Inc."
10781,1464790,RILYT,"B. Riley Financial, Inc."
10782,1464790,RILYZ,"B. Riley Financial, Inc."
10783,1501072,RIV-PA,"Rivernorth Opportunities Fund, Inc."
10784,913144,RNR-PG,Renaissancere Holdings Ltd
10785,1838108,RMGCU,Rmg Acquisition Corp. Iii
10786,1838108,RMGCW,Rmg Acquisition Corp. Iii
10787,1568162,RTLPO,"Necessity Retail Reit, Inc."
10788,1568162,RTLPP,"Necessity Retail Reit, Inc."
10789,1824403,RSVRW,"Reservoir Media, Inc."
10790,1860879,RRAC-UN,Rigel Resource Acquisition Corp.
10791,1860879,RRAC-WT,Rigel Resource Acquisition Corp.
10792,1743905,RVSNW,Rail Vision Ltd.
10793,930236,RWT-PA,Redwood Trust Inc
10794,1869824,SGIIU,Seaport Global Acquisition Ii Corp.
10795,1869824,SGIIW,Seaport Global Acquisition Ii Corp.
10796,1819142,SES-WT,Ses Ai Corp
10797,1849902,SEPAU,Sep Acquisition Corp.
10798,1849902,SEPAW,Sep Acquisition Corp.
10799,1915403,SATX-WTA,Satixfy Communications Ltd.
10800,1483934,SBBA,Scorpio Tankers Inc.
10801,316709,SCHW-PJ,Schwab Charles Corp
10802,1114446,SCDL,Ubs Ag
10803,1893325,SCRMU,Screaming Eagle Acquisition Corp.
10804,1893325,SCRMW,Screaming Eagle Acquisition Corp.
10805,1114446,SMHB,Ubs Ag
10806,1822966,SMR-WT,Nuscale Power Corp
10807,1817218,SPKX,Convexityshares Trust
10808,1817218,SPKY,Convexityshares Trust
10809,1840856,SOUNW,"Soundhound Ai, Inc."
10810,1053092,SLVO,Credit Suisse Ag
10811,1823587,SKYH-WT,Sky Harbour Group Corp
10812,1755953,KERNW,Akerna Corp.
10813,1831359,JWSM-UN,Jaws Mustang Acquisition Corp
10814,1831359,JWSM-WT,Jaws Mustang Acquisition Corp
10815,1729750,KBNTW,"Kubient, Inc."
10816,1865468,KACLR,Kairous Acquisition Corp. Ltd
10817,1865468,KACLU,Kairous Acquisition Corp. Ltd
10818,1865468,KACLW,Kairous Acquisition Corp. Ltd
10819,1857410,IVCBU,Investcorp Europe Acquisition Corp I
10820,1857410,IVCBW,Investcorp Europe Acquisition Corp I
10821,1114446,IWDL,Ubs Ag
10822,1114446,IWFL,Ubs Ag
10823,1114446,IWML,Ubs Ag
10824,1817868,JAQCU,Jupiter Acquisition Corp
10825,1817868,JAQCW,Jupiter Acquisition Corp
